기간,회원구분,급전방식,사업구분,지역,원자력,유연탄,무연탄,유류,LNG,양수,신재생,,,,,,,,기타,합계
,,,,,,,,,,,연료전지,석탄가스화,태양,풍력,수력,해양,바이오,폐기물,,
2024/07,합계,합계,합계,대구,0,72.9,0,0,370.70000000000005,0,4.11,0,317.984736000001,0,3.56,0,4.5,0,9.9,783.6547360000011
2024/07,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,137.48238999999992,49,12.599,0,76.33,0,30.78,14226.433389999998
2024/07,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,306.26454100000024,0,1.83,0,2.12,0,3.96,450.4555410000002
2024/07,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,57.420345,0,0,0,0.099,0,88,200.98434500000002
2024/07,합계,합계,합계,울산,2800,0,0,0,2514.7,0,37.298,0,117.26863500000016,0,0.3,0,0,0,18.2,5487.766635
2024/07,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1693.9796760000092,5.271,275.90900000000005,254,62.522999999999996,0,51.45499999999999,22280.489676000005
2024/07,합계,합계,합계,강원,0,6364,400,0,1279.2,1000,98.49600000000001,0,1828.9516380000468,570.1980000000002,525.0949999999999,0,368.46500000000003,0,18.97,12453.375638000047
2024/07,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1425.8335640000344,0,507.004,0,2.66,0,51.297,2038.3945640000343
2024/07,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3381.974632999953,2,32.297,0,383.56,0,9.39,27162.389632999955
2024/07,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,15.42,0,4429.080777000327,79.5,78.91699999999999,0,477.812,0,14.695,6866.533777000327
2024/07,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5715.076089999996,454.87499999999994,36.795,0.08,2.229,0,22.869999999999997,15584.046739999996
2024/07,합계,합계,합계,경북,12800,156.1,0,18.5,361.6,1400,58.078,0,3507.729418999927,561.3297,179.95499999999998,0,1.5,0,38.935,19083.727118999926
2024/07,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1777.3935500000275,86.18599999999999,145.469,0,14.025,0,3.883,11677.633550000028
2024/07,합계,합계,합계,제주,0,0,0,6.890000000000001,492.53,0,0,0,563.1509950000003,421.96999999999997,0.8164,0.5,434.45,0,19.2,1939.5073950000003
2024/07,합계,합계,합계,세종,0,0,0,0,1127.612,0,5.28,0,72.90063000000002,0,2.31,0,5,0,3.25,1216.35263
2024/07,합계,합계,합계,소계,26050,39817.882,400,627.55,43947.255999999994,4700,1053.8519999999994,346.33,25610.21991900288,2230.3417,1802.8764,254.58,1845.647,0,446.63499999999993,149146.29166900285
2024/06,합계,합계,합계,서울,0,0,0,0,802.346,0,86.9,0,45.78856500000001,0,0,0,5.8,0,27.950000000000003,968.7845649999999
2024/06,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,40.480000000000004,0,224.9403949999998,0.012,0.02,0,4.574,0,33.9,6718.762395000001
2024/06,합계,합계,합계,대구,0,72.9,0,0,370.70000000000005,0,4.11,0,307.34842600000076,0,3.56,0,4.5,0,9.9,773.0184260000008
2024/06,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,133.06831999999997,49,12.599,0,76.33,0,30.78,14222.01932
2024/06,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,297.8339360000002,0,1.83,0,2.12,0,3.96,442.0249360000002
2024/06,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,55.674864999999976,0,0,0,0.099,0,88,199.238865
2024/06,합계,합계,합계,울산,2800,0,0,0,2514.7,0,37.298,0,110.44766000000013,0,0.3,0,0,0,18.2,5480.945659999999
2024/06,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1628.3621260000102,5.271,275.90900000000005,254,62.522999999999996,0,51.45499999999999,22214.872126000006
2024/06,합계,합계,합계,강원,0,6364,400,0,1279.2,1000,98.49600000000001,0,1801.2867180000474,570.1980000000002,525.0949999999999,0,368.46500000000003,0,18.97,12425.710718000046
2024/06,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1388.7390240000332,0,507.004,0,2.66,0,51.297,2001.300024000033
2024/06,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3338.0307329999505,2,32.297,0,383.56,0,9.39,27118.445732999953
2024/06,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,15.42,0,4382.958067000343,79.5,80.03699999999999,0,477.812,0,14.695,6821.531067000344
2024/06,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5654.658420000008,454.87499999999994,37.345,0.08,2.229,0,22.869999999999997,15523.186320000008
2024/06,합계,합계,합계,경북,12800,156.1,0,18.5,361.6,1400,58.078,0,3432.26284399994,561.3,179.95499999999998,0,1.5,0,38.935,19008.230843999943
2024/06,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1735.4853950000256,86.18599999999999,145.469,0,14.025,0,3.883,11635.725395000027
2024/06,합계,합계,합계,제주,0,0,0,6.890000000000001,492.53,0,0,0,564.1634550000003,421.96999999999997,0.8164,0.5,434.45,0,19.2,1940.5198550000005
2024/06,합계,합계,합계,세종,0,0,0,0,1127.612,0,5.28,0,71.33983500000002,0,2.31,0,5,0,3.25,1214.791835
2024/06,합계,합계,합계,소계,26050,39817.882,400,627.55,43947.255999999994,4700,1053.8519999999994,346.33,25172.388784002895,2230.312,1804.5464,254.58,1845.647,0,446.63499999999993,148709.10808400286
2024/05,합계,합계,합계,서울,0,0,0,0,802.346,0,86.9,0,45.88029500000002,0,0,0,5.8,0,27.950000000000003,968.876295
2024/05,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,40.480000000000004,0,216.4054449999997,0.012,0.02,0,4.574,0,33.9,6710.227445
2024/05,합계,합계,합계,대구,0,72.9,0,0,370.70000000000005,0,4.407,0,297.31818600000076,0,3.56,0,4.5,0,9.9,763.2851860000009
2024/05,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,129.612295,49,12.599,0,76.33,0,30.78,14218.563295
2024/05,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,295.2599310000003,0,1.83,0,2.12,0,4.36,439.8509310000003
2024/05,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,55.11698499999998,0,0,0,0.099,0,88,198.680985
2024/05,합계,합계,합계,울산,2800,0,0,0,2514.7,0,35.978,0,110.1084350000001,0,0.3,0,0,0,18.2,5479.286435
2024/05,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1605.138601000011,5.271,275.90900000000005,254,63.573,0,51.45499999999999,22192.698601000007
2024/05,합계,합계,합계,강원,0,6364,400,0,1279.2,1000,98.49600000000001,0,1788.360783000048,570.1980000000002,525.0949999999999,0,368.46500000000003,0,18.97,12412.784783000048
2024/05,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1368.8560040000327,0,507.004,0,2.66,0,51.297,1981.4170040000326
2024/05,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3271.0727379999503,2,32.297,0,383.56,0,9.39,27051.487737999953
2024/05,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,15.42,0,4369.220332000342,79.5,80.03699999999999,0,477.812,0,14.695,6807.793332000343
2024/05,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5631.453760000013,454.87499999999994,37.345,0.08,2.229,0,22.869999999999997,15499.981660000014
2024/05,합계,합계,합계,경북,12800,156.1,0,18.5,361.6,1400,38.278000000000006,0,3388.7033189999297,561.3,179.95499999999998,0,1.5,0,38.935,18944.87131899993
2024/05,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1718.7061100000271,86.18599999999999,145.469,0,14.025,0,3.883,11618.946110000026
2024/05,합계,합계,합계,제주,0,0,0,6.890000000000001,492.53,0,0,0,562.5850800000003,417.77,0.8164,0.5,434.45,0,19.2,1934.7414800000006
2024/05,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,70.95115500000001,0,2.31,0,5,0,3.25,617.232155
2024/05,합계,합계,합계,소계,26050,39817.882,400,627.55,43350.085,4700,1033.0289999999995,346.33,24924.749454002984,2226.112,1804.5464,254.58,1846.6970000000001,0,447.03499999999997,147840.724754003
2024/04,합계,합계,합계,서울,0,0,0,0,802.346,0,86.9,0,45.88029500000002,0,0,0,5.8,0,27.950000000000003,968.876295
2024/04,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,41.68,0,213.87084999999973,0.012,0.02,0,4.574,0,33.9,6708.89285
2024/04,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,4.407,0,297.31818600000076,0,3.56,0,4.5,0,9.9,806.7851860000009
2024/04,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,129.612295,49,12.599,0,76.33,0,30.78,14218.563295
2024/04,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,295.2599310000003,0,1.83,0,2.12,0,4.36,439.8509310000003
2024/04,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,55.11698499999998,0,0,0,0.099,0,88,198.680985
2024/04,합계,합계,합계,울산,2800,0,0,0,2514.7,0,35.978,0,109.76715500000012,0,0.3,0,0,0,18.2,5478.945155
2024/04,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1598.483396000011,5.271,275.90900000000005,254,63.573,0,51.45499999999999,22186.04339600001
2024/04,합계,합계,합계,강원,0,5314,400,0,1279.2,1000,127.89600000000002,0,1777.240598000048,570.1980000000002,525.0949999999999,0,368.46500000000003,0,18.97,11381.064598000048
2024/04,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1367.1705990000328,0,507.004,0,2.66,0,51.297,1979.731599000033
2024/04,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3268.3953679999504,2,32.297,0,383.56,0,9.39,27048.810367999955
2024/04,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,15.42,0,4362.543742000342,79.5,80.03699999999999,0,477.812,0,14.695,6801.116742000342
2024/04,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5618.556475000013,454.87499999999994,37.345,1.08,2.229,0,22.869999999999997,15488.084375000011
2024/04,합계,합계,합계,경북,12800,156.1,0,18.5,361.6,1400,38.278000000000006,0,3382.14168399993,561.3,179.95499999999998,0,1.5,0,38.935,18938.30968399993
2024/04,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1708.694715000027,86.18599999999999,145.469,0,14.025,0,3.883,11608.934715000029
2024/04,합계,합계,합계,제주,0,0,0,46.89,492.53,0,0,0,561.5857050000003,417.77,0.8164,0.5,394.45,0,19.2,1933.7421050000005
2024/04,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,70.95115500000001,0,2.31,0,5,0,3.25,617.232155
2024/04,합계,합계,합계,소계,26050,38767.882,400,711.05,43350.085,4700,1063.6289999999997,346.33,24862.589134002992,2226.112,1804.5464,255.58,1806.6970000000001,0,447.03499999999997,146803.664434003
2024/03,합계,합계,합계,서울,0,0,0,0,802.346,0,86.9,0,45.88029500000002,0,0.3,0,5.8,0,27.950000000000003,969.176295
2024/03,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,41.68,0,213.43676499999975,0.012,0.02,0,4.574,0,33.9,6708.458765
2024/03,합계,합계,합계,대구,0,72.9,0,87,370.70000000000005,0,4.407,0,292.8309910000007,0,3.56,0,4.5,0,9.9,845.7979910000007
2024/03,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,125.40645999999997,49,12.599,0,76.33,0,30.78,14214.357459999997
2024/03,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,289.6881310000002,0,1.83,0,2.12,0,4.36,434.27913100000023
2024/03,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,54.84792499999998,0,0,0,0.099,0,88,198.411925
2024/03,합계,합계,합계,울산,2800,0,0,0,2514.7,0,35.978,0,107.52628000000009,0,0.3,0,0,0,18.2,5476.70428
2024/03,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1571.061826000011,5.271,275.90900000000005,254,63.573,0,51.45499999999999,22158.621826000006
2024/03,합계,합계,합계,강원,0,5314,400,0,1279.2,1000,127.89600000000002,0,1769.4785380000474,570.1980000000002,525.0949999999999,0,368.26500000000004,0,18.97,11373.102538000048
2024/03,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1357.5206340000332,0,507.004,0,2.66,0,51.297,1970.081634000033
2024/03,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3250.7589579999476,2,32.297,0,383.56,0,9.39,27031.173957999952
2024/03,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,15.42,0,4344.454117000347,79.5,80.03699999999999,0,477.812,0,14.695,6783.027117000347
2024/03,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5581.823499999998,454.87499999999994,37.345,1.08,2.229,0,22.869999999999997,15451.351399999998
2024/03,합계,합계,합계,경북,11400,156.1,0,18.5,361.6,1400,38.278000000000006,0,3337.269783999936,526.9,179.95499999999998,0,1.5,0,38.935,17459.03778399994
2024/03,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1693.524540000025,86.18599999999999,145.469,0,14.025,0,3.883,11593.764540000026
2024/03,합계,합계,합계,제주,0,0,0,46.89,492.53,0,0,0,562.1187450000003,417.77,0.8164,0.5,394.45,0,19.2,1934.2751450000003
2024/03,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,70.69174500000003,0,2.31,0,5,0,3.25,616.972745
2024/03,합계,합계,합계,소계,24650,38767.882,400,754.55,43350.085,4700,1063.6289999999997,346.33,24668.319234003047,2191.712,1804.8464,255.58,1806.497,0,447.03499999999997,145218.59453400306
2024/02,합계,합계,합계,서울,0,0,0,0,802.346,0,86.9,0,45.88029500000002,0,0.3,0,5.8,0,27.950000000000003,969.176295
2024/02,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,41.68,0,211.57668499999977,0.012,0.02,0,4.574,0,33.9,6706.598685
2024/02,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,4.407,0,287.0451060000005,0,3.56,0,4.5,0,9.9,796.5121060000006
2024/02,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,124.56774,49,12.599,0,76.33,0,30.78,14213.518739999998
2024/02,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,286.73439600000023,0,1.83,0,2.12,0,4.36,431.32539600000024
2024/02,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,54.53202499999998,0,0,0,0.099,0,88,198.096025
2024/02,합계,합계,합계,울산,2800,0,0,0,2514.7,0,35.978,0,104.66609000000008,0,0.3,0,0,0,18.2,5473.84409
2024/02,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1550.6976210000105,5.271,275.90900000000005,254,64.673,0,59.654999999999994,22147.557621000004
2024/02,합계,합계,합계,강원,0,5314,400,0,1279.2,1000,127.89600000000002,0,1752.7677880000479,570.1980000000002,525.0949999999999,0,371.26500000000004,0,18.97,11359.391788000048
2024/02,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1347.6534440000332,0,507.004,0,2.66,0,51.297,1960.2144440000334
2024/02,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3238.802857999948,2,32.297,0,384.56,0,9.39,27020.217857999953
2024/02,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,17.82,0,4317.871462000362,79.5,80.03699999999999,0,477.812,0,14.695,6758.844462000363
2024/02,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5553.679025000002,454.87499999999994,37.095,1.08,2.8689999999999998,0,22.869999999999997,15423.596925000002
2024/02,합계,합계,합계,경북,11400,156.1,0,18.5,361.6,1400,38.278000000000006,0,3306.0336239999356,526.9,179.95499999999998,0,1.5,0,38.935,17427.801623999938
2024/02,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1677.2012300000256,86.18599999999999,145.469,0,13.835,0,3.883,11577.251230000027
2024/02,합계,합계,합계,제주,0,0,0,46.89,492.53,0,0,0,560.4405450000004,417.77,0.8164,0.5,394.45,0,19.2,1932.5969450000005
2024/02,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,70.23408000000002,0,2.31,0,5,0,3.25,616.51508
2024/02,합계,합계,합계,소계,24650,38767.882,400,711.05,43350.085,4700,1066.0289999999998,346.33,24490.38401400305,2191.712,1804.5964,255.58,1812.0469999999998,0,455.23499999999996,145013.05931400304
2024/01,합계,합계,합계,서울,0,0,0,0,802.346,0,86.9,0,45.808565000000016,0,0.3,0,5.8,0,27.950000000000003,969.104565
2024/01,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,41.68,0,209.0276349999998,0.012,0.02,0,4.574,0,33.9,6704.049635
2024/01,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,4.407,0,279.26682000000045,0,3.56,0,4.5,0,9.9,788.7338200000004
2024/01,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,124.12295499999998,49,12.599,0,76.33,0,30.78,14213.073954999998
2024/01,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,277.38421100000033,0,1.83,0,2.12,0,4.36,421.97521100000034
2024/01,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,53.101839999999996,0,0,0,0.099,0,88,196.66584
2024/01,합계,합계,합계,울산,2800,0,0,0,2514.7,0,35.978,0,101.83641000000007,0,0.3,0,0,0,21.9,5474.71441
2024/01,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1511.55611500001,5.271,275.90900000000005,254,64.673,0,59.654999999999994,22108.416115000004
2024/01,합계,합계,합계,강원,0,5314,400,0,1279.2,1000,127.89600000000002,0,1741.2395880000468,570.1980000000002,525.0949999999999,0,371.26500000000004,0,18.97,11347.863588000047
2024/01,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1334.749889000033,0,507.004,0,2.66,0,51.297,1947.310889000033
2024/01,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3207.4922609999476,2,32.297,0,382.56,0,9.39,26986.907260999953
2024/01,합계,합계,합계,전북,0,445.369,0,7.340000000000001,718.4000000000001,600,17.82,0,4294.086097000368,79.5,80.03699999999999,0,477.812,0,14.695,6735.059097000368
2024/01,합계,합계,합계,전남,5900,981.1,0,22.43999999999999,2378.9,0,68.56,0,5513.484479999995,454.87499999999994,37.095,1.08,2.8689999999999998,0,22.869999999999997,15383.402379999994
2024/01,합계,합계,합계,경북,11400,156.1,0,18.5,361.6,1400,38.278000000000006,0,3259.5385829999314,526.9,179.95499999999998,0,1.5,0,38.935,17381.306582999932
2024/01,합계,합계,합계,경남,0,8200,0,27.19,118.97200000000001,1300,4.515000000000001,0,1653.144495000026,86.18599999999999,145.469,0,13.835,0,3.883,11553.194495000025
2024/01,합계,합계,합계,제주,0,0,0,193.135,333.734,0,0,0,558.7262050000004,417.77,0.8164,0.5,394.45,0,19.2,1918.3316050000003
2024/01,합계,합계,합계,세종,0,0,0,0,530.441,0,5.28,0,70.01365500000001,0,2.31,0,5,0,3.25,616.294655
2024/01,합계,합계,합계,소계,24650,38767.882,400,857.295,43191.289000000004,4700,1066.0289999999998,346.33,24234.579804003235,2191.712,1804.5964,255.58,1810.0469999999998,0,458.93499999999995,144746.40410400325
2023/12,합계,합계,합계,서울,0,0,0,0,802.346,0,86.10000000000001,0,45.869495000000015,0,0.3,0,5.8,0,27.950000000000003,968.365495
2023/12,합계,합계,합계,부산,4550,19,0,0,1845.8360000000002,0,41.68,0,206.7988699999998,0.012,0.02,0,4.574,0,33.9,6701.8208700000005
2023/12,합계,합계,합계,대구,0,72.9,0,43.5,370.70000000000005,0,4.407,0,271.95375000000035,0,3.56,0,4.5,0,9.9,781.4207500000003
2023/12,합계,합계,합계,인천,0,5080,0,36.22999999999999,8576.747,0,227.26500000000001,0,121.50564499999999,49,12.599,0,76.33,0,30.78,14210.456645
2023/12,합계,합계,합계,광주,0,0,0,0,115.24600000000001,0,21.035,0,274.2659110000004,0,1.83,0,2.12,0,4.36,418.8569110000004
2023/12,합계,합계,합계,대전,0,0,0,0,48.3,0,7.165000000000001,0,51.23478999999999,0,0,0,0.099,0,88,194.79879
2023/12,합계,합계,합계,울산,2800,0,0,0,2514.7,0,35.978,0,97.99209000000006,1.65,0.3,0,0,0,21.9,5472.52009
2023/12,합계,합계,합계,경기,0,253.35500000000002,0,39.35,18987.716999999997,400,256.93,0,1481.50959500001,5.271,275.90900000000005,254,64.673,0,59.654999999999994,22078.369595000004
2023/12,합계,합계,합계,강원,0,5314,400,0,1279.2,1000,127.89600000000002,0,1728.0200780000462,528.1980000000002,525.0949999999999,0,371.26500000000004,0,18.97,11292.644078000045
2023/12,합계,합계,합계,충북,0,0,0,0,0,0,39.6,0,1316.270914000033,0,507.004,0,2.66,0,51.007,1928.541914000033
2023/12,합계,합계,합계,충남,0,18246.058,0,469.61,4208.45,0,82.72,346.33,3139.212250999945,2,32.297,0,383.15000000000003,0,9.39,26919.217250999947
